gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
PTH2R,0.0674187720976174,0,0.0336427696786416,0,1,NA
PTK2,2.89764486363845,-0.0938844885960784,0.160091961202096,-0.586440992359142,0.557579204026786,NA
PTK2B,14.7345273874311,0.159795384401516,0.169870023236378,0.940692073604756,0.346862682124577,NA
PTK6,11.1961232378524,0.185167534270548,0.174035938860429,1.06396147533095,0.287346151991826,NA
PTK7,0.0408993842956841,0.00410900109285479,0.0336427696786416,0.122136231116055,0.902791128382015,NA
PTMS,0.108509064699021,0.0041090010928548,0.0336427696786416,0.122136231116056,0.902791128382015,NA
PTN,0.0369714722297103,-0.00248888887186448,0.0336427696786416,-0.0739799040221287,0.941026375702775,NA
PTOV1,2.65138092546127,-0.180934273429425,0.154949591945898,-1.16769764384149,0.242928747545536,NA
PTOV1-AS1,1.41844529867276,-0.0216521797792697,0.128163786720525,-0.168941479752659,0.865842671976181,NA
PTP4A1,25.2292490201505,0.24194193577517,0.157936753847235,1.53189127851259,0.125549266062451,NA
PTP4A3,1.16197549251911,0.125942938523287,0.114866122129399,1.09643240486007,0.272889589356702,NA
PTPDC1,1.15672076537331,-0.000723057829644652,0.120942095916786,-0.00597854555242825,0.995229839224326,NA
PTPLA,0.492662583519943,0.0181688841750153,0.0829710195909231,0.218978677911811,0.826666657253251,NA
PTPLAD1,22.5959404716387,-0.074757369962149,0.156064566586281,-0.479015651005053,0.631927494475182,NA
PTPLAD2,17.5897666841158,-0.100283719773222,0.170177950433141,-0.589287387220126,0.555668504334335,NA
PTPLB,0.717000365334313,-0.0213307487247954,0.0958243664227735,-0.222602554246849,0.82384484832708,NA
PTPMT1,10.0812498712661,0.0415429168451214,0.174705029218368,0.237788900703001,0.812044827748142,NA
PTPN12,12.7823070875957,0.00344573682557928,0.17257604787634,0.0199664835762628,0.984070109464273,NA
PTPN13,1.77738108667893,0.253213256596853,0.128803434706103,1.96588900889655,0.049311432961936,NA
PTPN14,7.43036597031197,0.191320267078941,0.176222435337278,1.08567485583074,0.277622868828484,NA
PTPN18,18.3417266050686,0.107524950773091,0.168381777103376,0.638578310686659,0.523097294785999,NA
PTPN23,1.64808549293383,0.120062481513244,0.130689638124468,0.9186840153226,0.358260873035577,NA
